GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
120110110,0,0,0,0,0,0,147,134,13
120110111,0,0,0,0,0,0,711,375,329
120110112,0,0,0,0,0,0,8,4,4
120110113,0,0,0,0,0,0,161,77,82
120110114,0,0,0,0,0,0,735,411,320
120110115,0,0,0,0,0,0,472,295,174
120110116,0,0,0,0,0,0,1183,651,520
120110117,0,0,0,0,0,0,29,24,4
120110118,0,0,0,0,0,0,951,656,293
120110119,0,0,0,0,0,0,235,163,72
120110120,0,0,0,0,0,0,1785,1407,368
120110121,0,0,0,0,0,0,86,85,1
120110122,0,0,0,0,0,0,1028,660,355
120110123,0,0,0,0,0,0,616,560,55
120110124,0,0,0,0,0,0,1061,683,372
120110125,0,0,0,0,0,0,1513,1318,187
120110126,0,0,0,0,0,0,512,396,115
120110127,0,0,0,0,0,0,152,125,26
120110128,0,0,0,0,0,0,283,228,53
120110129,0,0,0,0,0,0,880,692,181
120110131,0,0,0,0,0,0,413,301,108
120110132,0,0,0,0,0,0,3,2,1
120110133,0,0,0,0,0,0,15,12,3
120110134,0,0,0,0,0,0,1122,675,438
120110135,0,0,0,0,0,0,859,575,275
120110136,0,0,0,0,0,0,1178,728,434
120110137,0,0,0,0,0,0,22,21,1
120110138,0,0,0,0,0,0,340,283,56
120110139,0,0,0,0,0,0,1181,765,413
120110140,0,0,0,0,0,0,1359,724,628
120110141,0,0,0,0,0,0,1239,777,450
120110142,0,0,0,0,0,0,1440,986,449
120110143,0,0,0,0,0,0,891,573,314
120110144,0,0,0,0,0,0,1431,866,561
120110145,0,0,0,0,0,0,1763,1144,606
120110146,0,0,0,0,0,0,1065,758,306
120110147,0,0,0,0,0,0,1842,1181,654
120110148,0,0,0,0,0,0,1264,782,477
120110149,0,0,0,0,0,0,1187,701,480
120110150,0,0,0,0,0,0,1485,942,535
120110151,0,0,0,0,0,0,301,193,106
120110152,0,0,0,0,0,0,1562,998,552
120110153,0,0,0,0,0,0,923,572,348
120110154,0,0,0,0,0,0,952,669,279
120110155,0,0,0,0,0,0,1701,1025,670
120110156,0,0,0,0,0,0,2253,1264,976
120110157,0,0,0,0,0,0,208,117,90
120110158,0,0,0,0,0,0,1092,612,478
120110159,0,0,0,0,0,0,1312,830,471
120110160,0,0,0,0,0,0,1171,655,509
120110161,0,0,0,0,0,0,2109,1323,779
120110163,0,0,0,0,0,0,865,430,432
120110164,0,0,0,0,0,0,786,498,284
120110165,0,0,0,0,0,0,1347,883,459
120110166,0,0,0,0,0,0,917,533,380
120110167,0,0,0,0,0,0,672,375,294
120110168,0,0,0,0,0,0,2185,1267,915
120110169,0,0,0,0,0,0,1422,831,589
120110170,0,0,0,0,0,0,2568,1638,927
120110171,0,0,0,0,0,0,773,513,256
120110172,0,0,0,0,0,0,1037,587,446
120110173,0,0,0,0,0,0,853,511,339
120110174,0,0,0,0,0,0,1146,750,390
120110175,0,0,0,0,0,0,234,166,67
120110176,0,0,0,0,0,0,812,576,231
120110177,0,0,0,0,0,0,928,744,178
120110178,0,0,0,0,0,0,476,297,179
120110179,0,0,0,0,0,0,348,278,70
120110180,0,0,0,0,0,0,1155,656,496
120110181,0,0,0,0,0,0,1507,925,577
120110182,0,0,0,0,0,0,1324,824,490
120110183,0,0,0,0,0,0,229,138,90
120110184,0,0,0,0,0,0,675,367,306
120110185,0,0,0,0,0,0,298,199,97
120110186,0,0,0,0,0,0,622,468,152
120110187,0,0,0,0,0,0,0,0,0
120110188,0,0,0,0,0,0,921,741,177
120110189,0,0,0,0,0,0,1429,742,672
120110190,0,0,0,0,0,0,789,582,204
120110191,0,0,0,0,0,0,986,686,298
120110192,0,0,0,0,0,0,1098,788,304
120110193,0,0,0,0,0,0,1380,1111,262
120110194,0,0,0,0,0,0,2653,1647,989
120110195,0,0,0,0,0,0,1637,1082,546
120110196,0,0,0,0,0,0,1388,887,495
120110197,0,0,0,0,0,0,787,645,140
120110198,0,0,0,0,0,0,1623,1072,533
120110199,0,0,0,0,0,0,1389,982,397
120110200,0,0,0,0,0,0,1296,808,484
120110201,0,0,0,0,0,0,715,333,378
120110202,0,0,0,0,0,0,2478,1494,970
120110203,0,0,0,0,0,0,801,534,263
120110204,0,0,0,0,0,0,903,607,293
120110205,0,0,0,0,0,0,1279,912,360
120110206,0,0,0,0,0,0,873,531,340
120110207,0,0,0,0,0,0,813,445,360
120110208,0,0,0,0,0,0,1207,761,441
120110209,0,0,0,0,0,0,1309,838,464
120110210,0,0,0,0,0,0,964,574,382
120110211,0,0,0,0,0,0,934,587,345
120110212,0,0,0,0,0,0,257,161,95
120110213,0,0,0,0,0,0,1378,882,488
120110214,0,0,0,0,0,0,388,260,127
120110215,0,0,0,0,0,0,1108,705,392
120110216,0,0,0,0,0,0,1411,956,446
120110217,0,0,0,0,0,0,932,708,221
120110218,0,0,0,0,0,0,503,425,77
120110219,0,0,0,0,0,0,777,585,188
120110220,0,0,0,0,0,0,1340,765,566
120110221,0,0,0,0,0,0,1465,953,502
120110222,0,0,0,0,0,0,1093,741,345
120110223,0,0,0,0,0,0,552,415,135
120110224,0,0,0,0,0,0,656,478,174
120110225,0,0,0,0,0,0,1296,893,393
120110226,0,0,0,0,0,0,72,61,11
120110227,0,0,0,0,0,0,1397,919,473
120110228,0,0,0,0,0,0,186,141,44
120110229,0,0,0,0,0,0,1104,925,179
120110230,0,0,0,0,0,0,1216,1083,129
120110231,0,0,0,0,0,0,1389,1226,157
120110232,0,0,0,0,0,0,814,665,148
120110233,0,0,0,0,0,0,1457,1272,183
120110234,0,0,0,0,0,0,1163,921,241
120110235,0,0,0,0,0,0,1316,1092,220
120110236,0,0,0,0,0,0,1049,847,196
120110237,0,0,0,0,0,0,47,41,6
120110238,0,0,0,0,0,0,1082,854,223
120110239,0,0,0,0,0,0,77,55,21
120110240,0,0,0,0,0,0,73,52,20
120110241,0,0,0,0,0,0,1295,1032,256
120110242,0,0,0,0,0,0,307,218,89
120110243,0,0,0,0,0,0,375,255,118
120110244,0,0,0,0,0,0,1020,729,286
120110245,0,0,0,0,0,0,1073,763,299
120110246,0,0,0,0,0,0,1160,719,430
120110247,0,0,0,0,0,0,1213,866,340
120110248,0,0,0,0,0,0,1198,891,300
120110249,0,0,0,0,0,0,521,386,131
120110250,0,0,0,0,0,0,584,485,96
120110251,0,0,0,0,0,0,351,224,125
120110252,0,0,0,0,0,0,1091,765,320
120110253,0,0,0,0,0,0,624,360,260
120110254,0,0,0,0,0,0,1241,864,368
120110255,0,0,0,0,0,0,2281,1735,532
120110256,0,0,0,0,0,0,1080,803,273
120110257,0,0,0,0,0,0,1161,725,432
120110258,0,0,0,0,0,0,1014,686,322
120110259,0,0,0,0,0,0,212,138,72
120110260,0,0,0,0,0,0,468,358,104
120110261,0,0,0,0,0,0,1087,916,166
120110262,0,0,0,0,0,0,1349,1021,319
120110263,0,0,0,0,0,0,2248,1500,736
120110264,0,0,0,0,0,0,908,685,219
120110265,0,0,0,0,0,0,504,311,191
120110266,0,0,0,0,0,0,307,283,23
120110267,0,0,0,0,0,0,1633,1096,529
120110268,0,0,0,0,0,0,1378,1111,261
120110269,0,0,0,0,0,0,887,590,289
120110270,0,0,0,0,0,0,408,303,102
120110271,0,0,0,0,0,0,1174,983,186
120110272,0,0,0,0,0,0,628,432,190
120110273,0,0,0,0,0,0,926,886,40
120110274,0,0,0,0,0,0,1077,1024,51
120110275,0,0,0,0,0,0,654,576,76
120110276,0,0,0,0,0,0,1350,1265,83
120110277,0,0,0,0,0,0,819,784,31
120110278,0,0,0,0,0,0,365,304,58
120110279,0,0,0,0,0,0,981,922,55
120110280,0,0,0,0,0,0,1151,1130,21
120110281,0,0,0,0,0,0,1107,993,112
120110282,0,0,0,0,0,0,724,639,84
120110283,0,0,0,0,0,0,436,379,55
120110284,0,0,0,0,0,0,1142,1051,89
120110287,0,0,0,0,0,0,950,905,45
120110288,0,0,0,0,0,0,808,609,194
120110289,0,0,0,0,0,0,16,12,4
120110290,0,0,0,0,0,0,1081,956,122
120110291,0,0,0,0,0,0,909,728,174
120110292,0,0,0,0,0,0,952,917,34
120110293,0,0,0,0,0,0,775,725,49
120110294,0,0,0,0,0,0,671,654,16
120110295,0,0,0,0,0,0,1247,1217,29
120110296,0,0,0,0,0,0,1149,1117,30
120110297,0,0,0,0,0,0,1296,1219,76
120110298,0,0,0,0,0,0,759,656,102
120110299,0,0,0,0,0,0,621,603,18
120110300,0,0,0,0,0,0,1264,1204,60
120110301,0,0,0,0,0,0,793,772,20
120110302,0,0,0,0,0,0,753,545,205
120110303,0,0,0,0,0,0,1567,1302,260
120110304,0,0,0,0,0,0,1193,1013,175
120110305,0,0,0,0,0,0,915,843,71
120110306,0,0,0,0,0,0,850,825,25
120110307,0,0,0,0,0,0,916,706,209
120110308,0,0,0,0,0,0,772,634,135
120110309,0,0,0,0,0,0,576,440,133
120110310,0,0,0,0,0,0,1662,1504,155
120110311,0,0,0,0,0,0,574,567,7
120110312,0,0,0,0,0,0,1013,1003,8
120110313,0,0,0,0,0,0,711,707,4
120110314,0,0,0,0,0,0,1203,1189,11
120110315,0,0,0,0,0,0,759,751,8
120110316,0,0,0,0,0,0,1163,1152,10
120110317,0,0,0,0,0,0,1468,969,484
120110318,0,0,0,0,0,0,908,841,66
120110319,0,0,0,0,0,0,883,844,36
120110320,0,0,0,0,0,0,987,891,93
120110321,0,0,0,0,0,0,681,599,81
120110322,0,0,0,0,0,0,908,794,112
120110323,0,0,0,0,0,0,1048,773,274
120110324,0,0,0,0,0,0,662,475,184
120110325,0,0,0,0,0,0,759,574,176
120110326,0,0,0,0,0,0,648,460,184
120110327,0,0,0,0,0,0,710,543,165
120110328,0,0,0,0,0,0,745,554,186
120110329,0,0,0,0,0,0,643,488,154
120110330,0,0,0,0,0,0,685,533,150
120110331,0,0,0,0,0,0,1295,853,433
120110332,0,0,0,0,0,0,960,791,164
120110333,0,0,0,0,0,0,1555,1040,511
120110334,0,0,0,0,0,0,1372,1018,351
120110335,0,0,0,0,0,0,345,259,85
120110336,0,0,0,0,0,0,488,359,127
120110337,0,0,0,0,0,0,1074,820,247
120110338,0,0,0,0,0,0,1162,844,309
120110339,0,0,0,0,0,0,1252,960,283
120110340,0,0,0,0,0,0,358,288,67
120110341,0,0,0,0,0,0,529,404,125
120110342,0,0,0,0,0,0,259,198,61
120110343,0,0,0,0,0,0,557,354,199
120110344,0,0,0,0,0,0,1741,1308,429
120110345,0,0,0,0,0,0,976,740,230
120110346,0,0,0,0,0,0,1277,707,564
120110347,0,0,0,0,0,0,1484,1118,361
120110348,0,0,0,0,0,0,763,465,297
120110349,0,0,0,0,0,0,679,463,214
120110350,0,0,0,0,0,0,1099,852,246
120110351,0,0,0,0,0,0,1240,808,426
120110352,0,0,0,0,0,0,1297,848,440
120110353,0,0,0,0,0,0,1014,662,348
120110354,0,0,0,0,0,0,103,88,15
120110355,0,0,0,0,0,0,545,453,88
120110356,0,0,0,0,0,0,589,500,85
120110357,0,0,0,0,0,0,852,695,153
120110358,0,0,0,0,0,0,1414,1253,158
120110359,0,0,0,0,0,0,1073,956,115
120110360,0,0,0,0,0,0,208,186,22
120110361,0,0,0,0,0,0,783,470,310
120110362,0,0,0,0,0,0,1422,795,622
120110363,0,0,0,0,0,0,756,356,393
120110364,0,0,0,0,0,0,548,343,203
120110365,0,0,0,0,0,0,1456,710,740
120110366,0,0,0,0,0,0,1345,733,604
120110367,0,0,0,0,0,0,1209,744,454
120110368,0,0,0,0,0,0,1298,881,415
120110369,0,0,0,0,0,0,1259,723,528
120110370,0,0,0,0,0,0,1160,544,610
120110371,0,0,0,0,0,0,1249,865,375
120110372,0,0,0,0,0,0,959,640,318
120110373,0,0,0,0,0,0,1527,1148,368
120110374,0,0,0,0,0,0,1024,747,274
120110375,0,0,0,0,0,0,1594,795,792
120110376,0,0,0,0,0,0,1035,710,322
120110377,0,0,0,0,0,0,541,378,159
120110378,0,0,0,0,0,0,1370,1014,349
120110379,0,0,0,0,0,0,727,404,318
120110380,0,0,0,0,0,0,197,139,57
120110381,0,0,0,0,0,0,1594,880,699
120110382,0,0,0,0,0,0,1203,623,574
120110383,0,0,0,0,0,0,1120,764,351
120110384,0,0,0,0,0,0,1605,1053,545
120110385,0,0,0,0,0,0,1240,811,424
120110386,0,0,0,0,0,0,1558,975,577
120110387,0,0,0,0,0,0,1679,1100,575
120110388,0,0,0,0,0,0,1410,987,415
120110389,0,0,0,0,0,0,4,3,1
120110390,0,0,0,0,0,0,313,160,149
120110391,0,0,0,0,0,0,80,61,19
120110392,0,0,0,0,0,0,1041,615,421
120110393,0,0,0,0,0,0,878,509,366
120110394,0,0,0,0,0,0,756,448,304
120110395,0,0,0,0,0,0,1364,810,549
120110396,0,0,0,0,0,0,369,272,92
120110397,0,0,0,0,0,0,0,0,0
120110398,0,0,0,0,0,0,980,602,375
120110399,0,0,0,0,0,0,51,26,21
120110400,0,0,0,0,0,0,1045,801,231
120110401,0,0,0,0,0,0,127,93,33
120110402,0,0,0,0,0,0,816,613,195
120110403,0,0,0,0,0,0,1246,853,385
120110404,0,0,0,0,0,0,1051,780,264
120110405,0,0,0,0,0,0,682,398,281
120110406,0,0,0,0,0,0,769,515,248
120110407,0,0,0,0,0,0,186,156,29
120110408,0,0,0,0,0,0,1177,507,662
120110409,0,0,0,0,0,0,347,90,256
120110410,0,0,0,0,0,0,1391,700,679
120110411,0,0,0,0,0,0,819,370,444
120110412,0,0,0,0,0,0,761,324,435
120110413,0,0,0,0,0,0,688,287,399
120110414,0,0,0,0,0,0,2327,1170,1145
120110415,0,0,0,0,0,0,1813,1091,719
120110416,0,0,0,0,0,0,1131,521,609
120110417,0,0,0,0,0,0,1459,678,776
120110418,0,0,0,0,0,0,2345,1278,1063
120110419,0,0,0,0,0,0,818,430,386
120110420,0,0,0,0,0,0,19,10,9
120110421,0,0,0,0,0,0,1200,637,556
120110422,0,0,0,0,0,0,1072,1016,55
120110423,0,0,0,0,0,0,199,147,47
120110424,0,0,0,0,0,0,196,128,67
120110425,0,0,0,0,0,0,1111,668,440
120110426,0,0,0,0,0,0,1583,955,620
120110427,0,0,0,0,0,0,1987,1199,779
120110428,0,0,0,0,0,0,1092,699,387
120110429,0,0,0,0,0,0,727,464,261
120110430,0,0,0,0,0,0,1366,760,594
120110431,0,0,0,0,0,0,1003,654,343
120110432,0,0,0,0,0,0,943,560,382
120110433,0,0,0,0,0,0,1443,794,644
120110434,0,0,0,0,0,0,849,506,339
120110435,0,0,0,0,0,0,1487,729,753
120110436,0,0,0,0,0,0,1881,972,905
120110437,0,0,0,0,0,0,1441,778,656
120110438,0,0,0,0,0,0,1691,943,743
120110439,0,0,0,0,0,0,1927,1164,754
120110440,0,0,0,0,0,0,699,403,293
120110441,0,0,0,0,0,0,1462,816,637
120110442,0,0,0,0,0,0,934,511,416
120110443,0,0,0,0,0,0,1663,944,709
120110444,0,0,0,0,0,0,859,645,213
120110445,0,0,0,0,0,0,974,729,239
120110446,0,0,0,0,0,0,1076,833,239
120110447,0,0,0,0,0,0,1332,1295,36
120110448,0,0,0,0,0,0,1435,1417,17
120110449,0,0,0,0,0,0,910,376,528
120110450,0,0,0,0,0,0,0,0,0
120110451,0,0,0,0,0,0,176,65,111
120110452,0,0,0,0,0,0,1240,534,701
120110453,0,0,0,0,0,0,34,13,21
120110454,0,0,0,0,0,0,139,53,86
120110455,0,0,0,0,0,0,0,0,0
120110456,0,0,0,0,0,0,284,108,174
120110457,0,0,0,0,0,0,1035,394,633
120110458,0,0,0,0,0,0,1568,683,873
120110459,0,0,0,0,0,0,1096,538,545
120110460,0,0,0,0,0,0,63,27,35
120110461,0,0,0,0,0,0,0,0,0
120110462,0,0,0,0,0,0,962,429,527
120110463,0,0,0,0,0,0,1689,804,872
120110464,0,0,0,0,0,0,890,409,478
120110465,0,0,0,0,0,0,761,420,333
120110466,0,0,0,0,0,0,946,482,457
120110467,0,0,0,0,0,0,964,417,544
120110468,0,0,0,0,0,0,873,430,438
120110469,0,0,0,0,0,0,911,437,471
120110470,0,0,0,0,0,0,176,78,97
120110471,0,0,0,0,0,0,705,310,389
120110472,0,0,0,0,0,0,1121,529,586
120110473,0,0,0,0,0,0,27,21,5
120110474,0,0,0,0,0,0,0,0,0
120110475,0,0,0,0,0,0,882,485,393
120110476,0,0,0,0,0,0,1152,524,626
120110477,0,0,0,0,0,0,96,44,52
120110478,0,0,0,0,0,0,461,181,278
120110479,0,0,0,0,0,0,60,43,17
120110480,0,0,0,0,0,0,1454,657,793
120110481,0,0,0,0,0,0,896,468,421
120110482,0,0,0,0,0,0,1047,596,446
120110483,0,0,0,0,0,0,2351,1152,1188
120110484,0,0,0,0,0,0,186,109,76
120110485,0,0,0,0,0,0,137,55,81
120110486,0,0,0,0,0,0,996,694,288
120110487,0,0,0,0,0,0,961,733,224
120110488,0,0,0,0,0,0,685,476,195
120110489,0,0,0,0,0,0,541,375,160
120110490,0,0,0,0,0,0,42,19,23
120110491,0,0,0,0,0,0,879,739,131
120110492,0,0,0,0,0,0,848,799,48
120110493,0,0,0,0,0,0,424,415,8
120110494,0,0,0,0,0,0,835,820,14
120110495,0,0,0,0,0,0,1373,1327,46
120110496,0,0,0,0,0,0,1319,1298,20
120110497,0,0,0,0,0,0,1184,1077,104
120110498,0,0,0,0,0,0,1478,1458,18
120110499,0,0,0,0,0,0,1141,1137,4
120110500,0,0,0,0,0,0,1045,1030,14
120110501,0,0,0,0,0,0,849,751,94
120110502,0,0,0,0,0,0,1777,1044,723
120110503,0,0,0,0,0,0,661,519,137
120110504,0,0,0,0,0,0,1773,1633,131
120110505,0,0,0,0,0,0,12,6,6
120110506,0,0,0,0,0,0,29,15,13
120110507,0,0,0,0,0,0,1971,1317,637
120110508,0,0,0,0,0,0,869,489,374
120110509,0,0,0,0,0,0,980,408,565
120110510,0,0,0,0,0,0,1125,512,610
120110511,0,0,0,0,0,0,959,351,599
120110512,0,0,0,0,0,0,868,371,495
120110513,0,0,0,0,0,0,1251,540,702
120110514,0,0,0,0,0,0,1153,523,626
120110515,0,0,0,0,0,0,451,302,149
120110516,0,0,0,0,0,0,211,104,107
120110517,0,0,0,0,0,0,616,346,262
120110518,0,0,0,0,0,0,675,378,291
120110519,0,0,0,0,0,0,748,503,242
120110520,0,0,0,0,0,0,203,138,59
120110521,0,0,0,0,0,0,967,620,337
120110522,0,0,0,0,0,0,892,469,419
120110523,0,0,0,0,0,0,1104,705,393
120110524,0,0,0,0,0,0,916,560,348
120110525,0,0,0,0,0,0,20,19,1
120110526,0,0,0,0,0,0,1160,641,507
120110527,0,0,0,0,0,0,1012,922,86
120110528,0,0,0,0,0,0,863,832,27
120110529,0,0,0,0,0,0,0,0,0
120110530,0,0,0,0,0,0,743,564,178
120110531,0,0,0,0,0,0,0,0,0
120110532,0,0,0,0,0,0,171,82,88
120110533,0,0,0,0,0,0,778,374,402
120110534,0,0,0,0,0,0,92,57,35
120110535,0,0,0,0,0,0,772,456,312
120110536,0,0,0,0,0,0,706,389,313
120110537,0,0,0,0,0,0,426,326,98
120110538,0,0,0,0,0,0,687,611,72
120110539,0,0,0,0,0,0,617,453,156
120110540,0,0,0,0,0,0,699,424,266
120110541,0,0,0,0,0,0,874,510,358
120110542,0,0,0,0,0,0,36,27,9
120110543,0,0,0,0,0,0,195,150,45
120110544,0,0,0,0,0,0,172,144,26
120110545,0,0,0,0,0,0,331,251,77
120110546,0,0,0,0,0,0,149,109,40
120110547,0,0,0,0,0,0,26,19,7
120110548,0,0,0,0,0,0,447,275,168
120110549,0,0,0,0,0,0,0,0,0
120110550,0,0,0,0,0,0,14,9,5
120110551,0,0,0,0,0,0,95,62,32
120110552,0,0,0,0,0,0,129,105,24
120110553,0,0,0,0,0,0,589,582,7
120110554,0,0,0,0,0,0,57,35,22
120110555,0,0,0,0,0,0,717,331,377
120110556,0,0,0,0,0,0,3,0,3
120110557,0,0,0,0,0,0,1586,1495,87
120110558,0,0,0,0,0,0,1534,1466,65
120110559,0,0,0,0,0,0,120,81,39
120110560,0,0,0,0,0,0,732,635,92
120110561,0,0,0,0,0,0,450,263,187
120110562,0,0,0,0,0,0,26,24,2
120110563,0,0,0,0,0,0,34,28,6
120110564,0,0,0,0,0,0,10,8,2
120110565,0,0,0,0,0,0,20,9,11
120110566,0,0,0,0,0,0,500,285,214
120110567,0,0,0,0,0,0,943,568,367
120110568,0,0,0,0,0,0,858,437,411
120110569,0,0,0,0,0,0,1614,1597,16
120110570,0,0,0,0,0,0,718,433,280
120110571,0,0,0,0,0,0,22,5,17
120110572,0,0,0,0,0,0,1343,1142,189
120110573,0,0,0,0,0,0,19,4,14
120110574,0,0,0,0,0,0,1085,1069,16
120110575,0,0,0,0,0,0,1639,1100,530
120110576,0,0,0,0,0,0,1171,711,444
120110577,0,0,0,0,0,0,937,555,371
120110578,0,0,0,0,0,0,785,523,255
120110579,0,0,0,0,0,0,815,486,323
120110580,0,0,0,0,0,0,1504,985,507
120110581,0,0,0,0,0,0,0,0,0
120110582,0,0,0,0,0,0,10,7,3
120110583,0,0,0,0,0,0,1,0,1
120110584,0,0,0,0,0,0,1202,763,426
120110585,0,0,0,0,0,0,1332,900,419
120110586,0,0,0,0,0,0,1129,767,356
120110587,0,0,0,0,0,0,1333,718,601
120110588,0,0,0,0,0,0,1024,678,336
120110589,0,0,0,0,0,0,502,324,175
120110590,0,0,0,0,0,0,581,374,203
120110591,0,0,0,0,0,0,105,54,50
120110592,0,0,0,0,0,0,131,67,63
120110593,0,0,0,0,0,0,89,46,42
120110595,0,0,0,0,0,0,0,0,0
120110596,0,0,0,0,0,0,1003,557,438
120110597,0,0,0,0,0,0,1474,887,581
120110598,0,0,0,0,0,0,1737,1308,424
120110599,0,0,0,0,0,0,2504,1284,1204
120110600,0,0,0,0,0,0,1172,648,512
120110601,0,0,0,0,0,0,825,531,292
120110602,0,0,0,0,0,0,376,202,171
120110603,0,0,0,0,0,0,1325,735,578
120110604,0,0,0,0,0,0,1547,852,685
120110605,0,0,0,0,0,0,269,148,119
120110606,0,0,0,0,0,0,0,0,0
120110607,0,0,0,0,0,0,323,200,119
120110608,0,0,0,0,0,0,11,7,4
120110609,0,0,0,0,0,0,1569,806,755
120110610,0,0,0,0,0,0,2392,1073,1312
120110612,0,0,0,0,0,0,1531,698,825
120110613,0,0,0,0,0,0,796,496,293
120110614,0,0,0,0,0,0,801,474,323
120110615,0,0,0,0,0,0,675,326,349
120110616,0,0,0,0,0,0,534,279,247
120110617,0,0,0,0,0,0,5,3,2
120110618,0,0,0,0,0,0,1031,716,310
120110619,0,0,0,0,0,0,789,433,355
120110620,0,0,0,0,0,0,355,199,156
120110621,0,0,0,0,0,0,1418,788,618
120110622,0,0,0,0,0,0,427,237,186
120110623,0,0,0,0,0,0,1108,626,479
120110624,0,0,0,0,0,0,395,171,220
120110625,0,0,0,0,0,0,585,334,250
120110626,0,0,0,0,0,0,291,142,149
120110627,0,0,0,0,0,0,243,157,85
120110629,0,0,0,0,0,0,1615,1032,566
120110631,0,0,0,0,0,0,169,114,54
120110632,0,0,0,0,0,0,936,519,408
120110633,0,0,0,0,0,0,1590,1006,575
120110634,0,0,0,0,0,0,68,35,33
120110635,0,0,0,0,0,0,126,65,60
120110636,0,0,0,0,0,0,19,12,7
120110637,0,0,0,0,0,0,354,151,202
120110638,0,0,0,0,0,0,67,29,38
120110639,0,0,0,0,0,0,809,460,343
120110640,0,0,0,0,0,0,1269,644,619
120110641,0,0,0,0,0,0,1003,553,441
120110642,0,0,0,0,0,0,1312,698,601
120110643,0,0,0,0,0,0,1482,773,700
120110644,0,0,0,0,0,0,0,0,0
120110645,0,0,0,0,0,0,0,0,0
120110646,0,0,0,0,0,0,12,6,6
120110647,0,0,0,0,0,0,2,1,1
120110648,0,0,0,0,0,0,9,5,4
120110649,0,0,0,0,0,0,203,106,96
120110650,0,0,0,0,0,0,1329,779,547
120110651,0,0,0,0,0,0,1763,1134,624
120110652,0,0,0,0,0,0,1227,687,532
120110653,0,0,0,0,0,0,542,263,278
120110654,0,0,0,0,0,0,0,0,0
120110655,0,0,0,0,0,0,0,0,0
120110656,0,0,0,0,0,0,12,6,6
120110657,0,0,0,0,0,0,0,0,0
120110658,0,0,0,0,0,0,38,20,18
120110659,0,0,0,0,0,0,42,22,20
120110660,0,0,0,0,0,0,697,450,244
120110661,0,0,0,0,0,0,770,445,322
120110662,0,0,0,0,0,0,416,209,207
120110663,0,0,0,0,0,0,1026,665,356
120110664,0,0,0,0,0,0,1427,914,506
120110665,0,0,0,0,0,0,22,7,15
120110666,0,0,0,0,0,0,551,328,219
120110667,0,0,0,0,0,0,517,291,225
120110668,0,0,0,0,0,0,956,567,382
120110669,0,0,0,0,0,0,682,354,326
120110670,0,0,0,0,0,0,796,349,443
120110671,0,0,0,0,0,0,705,398,302
120110672,0,0,0,0,0,0,1056,728,326
120110673,0,0,0,0,0,0,686,491,190
120110674,0,0,0,0,0,0,669,451,211
120110675,0,0,0,0,0,0,905,532,369
120110676,0,0,0,0,0,0,701,380,313
120110677,0,0,0,0,0,0,793,540,246
120110678,0,0,0,0,0,0,919,563,351
120110679,0,0,0,0,0,0,621,605,16
120110680,0,0,0,0,0,0,1124,865,249
120110681,0,0,0,0,0,0,275,192,79
120110682,0,0,0,0,0,0,1077,1021,50
120110683,0,0,0,0,0,0,1024,750,271
120110684,0,0,0,0,0,0,699,508,181
120110685,0,0,0,0,0,0,911,563,343
120110686,0,0,0,0,0,0,810,540,268
120110687,0,0,0,0,0,0,1115,732,373
120110688,0,0,0,0,0,0,403,329,73
120110689,0,0,0,0,0,0,876,688,182
120110690,0,0,0,0,0,0,1287,1108,171
120110691,0,0,0,0,0,0,891,817,71
120110692,0,0,0,0,0,0,572,399,171
120110693,0,0,0,0,0,0,1180,664,514
120110694,0,0,0,0,0,0,1178,699,472
120110695,0,0,0,0,0,0,605,353,244
120110696,0,0,0,0,0,0,1495,1036,453
120110697,0,0,0,0,0,0,1453,819,629
120110698,0,0,0,0,0,0,752,504,244
120110699,0,0,0,0,0,0,539,332,201
120110700,0,0,0,0,0,0,713,427,277
120110701,0,0,0,0,0,0,397,216,181
120110702,0,0,0,0,0,0,1139,652,481
120110703,0,0,0,0,0,0,887,517,367
120110704,0,0,0,0,0,0,1198,829,364
120110705,0,0,0,0,0,0,935,575,354
120110706,0,0,0,0,0,0,835,617,212
120110707,0,0,0,0,0,0,400,284,109
120110708,0,0,0,0,0,0,510,376,134
120110709,0,0,0,0,0,0,643,466,177
120110710,0,0,0,0,0,0,771,579,186
120110711,0,0,0,0,0,0,801,530,265
120110712,0,0,0,0,0,0,749,461,282
120110713,0,0,0,0,0,0,575,446,125
120110714,0,0,0,0,0,0,1188,905,276
120110715,0,0,0,0,0,0,739,472,262
120110716,0,0,0,0,0,0,844,607,234
120110717,0,0,0,0,0,0,807,526,272
120110718,0,0,0,0,0,0,828,517,302
120110719,0,0,0,0,0,0,911,562,343
120110720,0,0,0,0,0,0,649,437,209
120110721,0,0,0,0,0,0,707,452,250
120110722,0,0,0,0,0,0,869,573,292
120110723,0,0,0,0,0,0,136,89,46
120110724,0,0,0,0,0,0,820,517,298
120110725,0,0,0,0,0,0,924,612,305
120110726,0,0,0,0,0,0,554,407,145
120110727,0,0,0,0,0,0,1223,710,510
120110728,0,0,0,0,0,0,579,400,177
120110729,0,0,0,0,0,0,32,16,16
120110730,0,0,0,0,0,0,0,0,0
120110731,0,0,0,0,0,0,1273,636,633
120110732,0,0,0,0,0,0,0,0,0
120110733,0,0,0,0,0,0,4,2,2
120110734,0,0,0,0,0,0,0,0,0
